    9572: FIN/11:38:34.0000/O.K.
  410387: FIN/11:38:57.0000/O.K.
 1398980: FIN/11:38:23.0000/O.K.
  232914: FIN/11:39:18.0000/O.K.
  515101: FIN/11:39:28.0000/O.K.
    7880: FIN/11:39:24.0000/O.K.
   50000: FIN/11:39:21.0000/O.K.
  224882: FIN/11:39:39.0000/O.K.
 9601003: FIN/11:39:50.0000/O.K.
 7777777: FIN/11:39:54.0000/O.K.
  232608: FIN/11:40:19.0000/O.K.
 9005174: FIN/11:40:30.0000/O.K.
   51973: FIN/11:40:50.0000/O.K.
 2035702: FIN/11:40:50.0000/O.K.
  331783: FIN/11:40:44.0000/O.K.
 2032126: FIN/11:40:54.0000/O.K.
  887908: FIN/11:41:10.0000/O.K.
   49651: FIN/11:41:15.0000/O.K.
    9237: FIN/11:40:52.0000/O.K.
   52145: FIN/11:41:15.0000/O.K.
 7140196: FIN/11:41:21.0000/O.K.
   52428: FIN/11:40:44.0000/O.K.
 2070844: FIN/11:40:54.0000/O.K.
   49615: FIN/11:41:37.0000/O.K.
    8175: FIN/11:41:39.0000/O.K.
  682654: FIN/11:41:50.0000/O.K.
  889283: FIN/11:41:45.0000/O.K.
 2060277: FIN/11:42:04.0000/O.K.
   52013: FIN/11:42:09.0000/O.K.
 1602630: FIN/11:41:58.0000/O.K.
  995807: FIN/11:41:56.0000/O.K.
 7202887: FIN/11:41:54.0000/O.K.
  886288: FIN/11:41:53.0000/O.K.
  303940: FIN/11:42:17.0000/O.K.
 1007537: FIN/11:42:41.0000/O.K.
  591019: FIN/11:43:23.0000/O.K.
  887640: FIN/11:42:23.0000/O.K.
 2080917: FIN/11:42:40.0000/O.K.
  301369: FIN/11:43:53.0000/O.K.
  500264: FIN/11:43:17.0000/O.K.
  232512: FIN/11:43:59.0000/O.K.
  416189: FIN/11:43:58.0000/O.K.
 2035206: FIN/11:43:23.0000/O.K.
    8445: FIN/11:44:43.0000/O.K.
 1400436: FIN/11:44:40.0000/O.K.
    9833: FIN/11:45:23.0000/O.K.
  206351: FIN/11:45:33.0000/O.K.
  889320: FIN/11:44:48.0000/O.K.
  920686: FIN/11:45:09.0000/O.K.
  681857: FIN/11:46:07.0000/O.K.
 7003050: FIN/11:46:16.0000/O.K.
 2025344: FIN/11:45:46.0000/O.K.
 7770777: FIN/11:46:17.0000/O.K.
    8188: FIN/11:46:03.0000/O.K.
 9988866: FIN/11:46:43.0000/MP  
 7200594: FIN/11:44:11.0000/O.K.
  236486: FIN/11:46:28.0000/O.K.
 2011790: FIN/11:46:23.0000/O.K.
  331216: FIN/11:46:28.0000/O.K.
  887941: FIN/11:46:39.0000/O.K.
  301670: FIN/11:46:21.0000/O.K.
  995858: FIN/11:47:03.0000/O.K.
  553465: FIN/11:47:12.0000/O.K.
 7202872: FIN/11:46:21.0000/O.K.
 2058520: FIN/11:45:48.0000/O.K.
  682090: FIN/11:46:34.0000/O.K.
 1010100: FIN/11:47:18.0000/O.K.
   51734: FIN/11:47:40.0000/O.K.
  207869: FIN/11:47:12.0000/O.K.
  980371: FIN/11:46:56.0000/O.K.
 2019236: FIN/11:48:08.0000/O.K.
  232325: FIN/11:48:23.0000/O.K.
    9579: FIN/11:48:06.0000/O.K.
     109: FIN/11:49:17.0000/O.K.
  336767: FIN/11:49:26.0000/O.K.
 9201066: FIN/11:48:04.0000/O.K.
 2059741: FIN/11:48:03.0000/O.K.
    9301: FIN/11:48:09.0000/O.K.
  886812: FIN/11:49:31.0000/O.K.
 2012280: FIN/11:49:25.0000/O.K.
  232210: FIN/11:49:39.0000/O.K.
 1411016: FIN/11:49:42.0000/MP  
    9609: FIN/11:49:37.0000/O.K.
  425555: FIN/11:49:43.0000/O.K.
    8256: FIN/11:50:10.0000/O.K.
  500580: FIN/11:49:37.0000/O.K.
 1302790: FIN/11:49:50.0000/O.K.
 2045206: FIN/11:49:54.0000/O.K.
 2080958: FIN/11:50:21.0000/O.K.
    8171: FIN/11:50:36.0000/O.K.
 2011846: FIN/11:50:47.0000/O.K.
  331098: FIN/11:50:07.0000/O.K.
   51980: FIN/11:51:36.0000/O.K.
  232237: FIN/11:51:41.0000/O.K.
 7200326: FIN/11:50:41.0000/O.K.
   53007: FIN/11:51:28.0000/O.K.
 1007536: FIN/11:51:54.0000/O.K.
  442860: FIN/11:52:27.0000/O.K.
 1400410: FIN/11:52:52.0000/O.K.
   51750: FIN/11:53:12.0000/O.K.
 7203322: FIN/11:53:23.0000/O.K.
  237532: FIN/11:53:45.0000/O.K.
    4455: FIN/11:54:06.0000/O.K.
   51900: FIN/11:50:23.0000/O.K.
 1406132: FIN/11:50:06.0000/O.K.
 7291299: FIN/11:54:09.0000/O.K.
  920676: FIN/11:54:29.0000/O.K.
 2017663: FIN/11:54:05.0000/O.K.
 2075669: FIN/11:54:50.0000/O.K.
 7667667: FIN/11:54:14.0000/O.K.
   53126: FIN/11:54:38.0000/O.K.
  980350: FIN/11:55:05.0000/O.K.
  995848: FIN/11:55:34.0000/O.K.
 1398988: FIN/11:55:56.0000/O.K.
    9260: FIN/11:56:09.0000/O.K.
 1204999: FIN/11:54:44.0000/O.K.
   49864: FIN/11:56:10.0000/O.K.
    9389: FIN/11:56:27.0000/O.K.
   51398: FIN/11:56:35.0000/O.K.
 7200375: FIN/11:55:23.0000/O.K.
 1394693: FIN/11:55:05.0000/O.K.
 9111166: FIN/11:54:16.0000/O.K.
 7203468: FIN/11:56:57.0000/O.K.
    9310: FIN/11:56:16.0000/O.K.
    9125: FIN/11:52:16.0000/O.K.
    7872: FIN/11:56:17.0000/O.K.
 2045235: FIN/11:56:20.0000/O.K.
   52451: FIN/11:57:51.0000/O.K.
 2020719: FIN/11:57:52.0000/O.K.
  888903: FIN/11:57:50.0000/O.K.
 1550616: FIN/11:57:05.0000/O.K.
 7201808: FIN/11:58:19.0000/O.K.
 1511127: FIN/11:57:09.0000/O.K.
 2069100: FIN/11:58:00.0000/O.K.
 1302773: FIN/11:57:01.0000/O.K.
   52269: FIN/11:58:14.0000/O.K.
 1955315: FIN/11:57:12.0000/O.K.
  301023: FIN/11:57:50.0000/O.K.
  515149: FIN/11:56:57.0000/O.K.
 2027217: FIN/11:58:58.0000/O.K.
    8208: FIN/11:59:26.0000/O.K.
  980376: FIN/11:58:51.0000/MP  
 7700075: FIN/12:00:04.0000/O.K.
  515050: FIN/11:59:50.0000/O.K.
 2060273: FIN/12:01:03.0000/O.K.
    9782: FIN/12:00:58.0000/O.K.
  446418: FIN/12:01:06.0000/O.K.
  438643: FIN/12:01:02.0000/O.K.
    4100: FIN/12:00:59.0000/O.K.
    8110: FIN/12:01:09.0000/O.K.
   51645: FIN/12:01:06.0000/O.K.
    9877: FIN/12:01:34.0000/O.K.
    8930: FIN/12:01:19.0000/O.K.
 7201775: FIN/12:01:07.0000/O.K.
    9681: FIN/12:01:00.0000/O.K.
    9247: FIN/12:01:35.0000/O.K.
    9698: FIN/12:01:17.0000/O.K.
  303959: FIN/12:01:46.0000/O.K.
  237549: FIN/12:01:36.0000/O.K.
   51231: FIN/12:01:20.0000/O.K.
  301706: FIN/12:00:57.0000/O.K.
  551995: FIN/12:02:08.0000/O.K.
    7868: FIN/12:01:52.0000/O.K.
   52358: FIN/12:02:17.0000/O.K.
   51966: FIN/12:01:15.0000/O.K.
   52095: FIN/12:01:41.0000/O.K.
    7884: FIN/12:01:44.0000/O.K.
   49356: FIN/12:02:16.0000/O.K.
 2058461: FIN/12:02:37.0000/MP  
  436445: FIN/12:02:25.0000/O.K.
    9126: FIN/12:02:49.0000/O.K.
 2085658: FIN/12:03:08.0000/O.K.
  420422: FIN/12:03:12.0000/O.K.
  981842: FIN/12:03:47.0000/O.K.
   51279: FIN/12:03:50.0000/O.K.
  405955: FIN/12:04:07.0000/O.K.
  887162: FIN/12:03:50.0000/O.K.
  300898: FIN/12:03:59.0000/O.K.
 1400441: FIN/12:04:40.0000/O.K.
   52966: FIN/12:05:00.0000/O.K.
 7203324: FIN/12:04:22.0000/O.K.
 7204985: FIN/12:04:29.0000/O.K.
 7205020: FIN/12:04:44.0000/O.K.
 1470169: FIN/12:03:10.0000/O.K.
  995812: FIN/12:02:42.0000/O.K.
   51499: FIN/12:05:50.0000/O.K.
   51614: FIN/12:04:52.0000/O.K.
    9000: FIN/12:04:51.0000/O.K.
  887928: FIN/12:04:23.0000/O.K.
  681888: FIN/12:06:11.0000/O.K.
    2460: FIN/12:06:10.0000/O.K.
  888618: FIN/12:05:50.0000/O.K.
 2067946: FIN/12:06:18.0000/O.K.
  995892: FIN/12:05:10.0000/O.K.
  888601: FIN/12:05:19.0000/O.K.
 7111213: FIN/12:06:14.0000/O.K.
   52760: FIN/12:06:48.0000/O.K.
 2075609: FIN/12:05:11.0000/O.K.
 2035744: FIN/12:04:54.0000/O.K.
 2049566: FIN/12:06:31.0000/O.K.
   51638: FIN/12:06:34.0000/O.K.
  301602: FIN/12:08:03.0000/O.K.
 7200365: FIN/12:04:27.0000/O.K.
 9200728: FIN/12:08:31.0000/O.K.
  515448: FIN/12:07:58.0000/O.K.
  436961: FIN/12:08:08.0000/O.K.
 1398996: FIN/12:07:38.0000/O.K.
  995796: FIN/12:06:31.0000/O.K.
    9503: FIN/12:08:56.0000/O.K.
   52416: FIN/12:09:09.0000/O.K.
   53546: FIN/12:09:19.0000/O.K.
 2053542: FIN/12:09:18.0000/O.K.
  682098: FIN/12:09:44.0000/O.K.
 2061783: FIN/12:09:44.0000/O.K.
  682350: FIN/12:10:13.0000/O.K.
   53360: FIN/12:10:57.0000/O.K.
    9501: FIN/12:11:04.0000/O.K.
 2059748: FIN/12:11:12.0000/O.K.
 2060259: FIN/12:10:40.0000/O.K.
    8255: FIN/12:11:22.0000/O.K.
  307355: FIN/12:11:38.0000/O.K.
    7885: FIN/12:11:42.0000/O.K.
 1007548: FIN/12:11:57.0000/O.K.
    8796: FIN/12:12:02.0000/O.K.
   49546: FIN/12:12:13.0000/O.K.
 7201756: FIN/12:12:02.0000/O.K.
   49412: FIN/12:12:09.0000/O.K.
 7205002: FIN/12:12:32.0000/O.K.
    9230: FIN/12:10:46.0000/O.K.
 2059757: FIN/12:12:44.0000/O.K.
 9903301: FIN/12:12:43.0000/O.K.
  230679: FIN/12:13:13.0000/O.K.
  301022: FIN/12:13:39.0000/O.K.
 2056285: FIN/12:13:43.0000/O.K.
 7003002: FIN/12:13:44.0000/O.K.
 2060258: FIN/12:13:31.0000/O.K.
   53634: FIN/12:11:56.0000/O.K.
 7203462: FIN/12:14:05.0000/O.K.
 7201809: FIN/12:14:14.0000/O.K.
  232173: FIN/12:13:59.0000/O.K.
 7201197: FIN/12:14:20.0000/O.K.
  553437: FIN/12:13:55.0000/O.K.
 2060207: FIN/12:14:23.0000/O.K.
 2011854: FIN/12:15:07.0000/O.K.
 2053570: FIN/12:14:37.0000/O.K.
 2049540: FIN/12:14:51.0000/O.K.
   52029: FIN/12:15:00.0000/O.K.
    8162: FIN/12:15:01.0000/MP  
 7203458: FIN/12:15:09.0000/O.K.
   51650: FIN/12:16:07.0000/O.K.
 7202871: FIN/12:14:48.0000/O.K.
  888616: FIN/12:16:16.0000/O.K.
   52340: FIN/12:16:24.0000/O.K.
    8185: FIN/12:16:33.0000/O.K.
  218979: FIN/12:17:41.0000/O.K.
  211303: FIN/12:18:20.0000/O.K.
  410359: FIN/12:18:40.0000/O.K.
    8441: FIN/12:18:45.0000/O.K.
 2032162: FIN/12:18:59.0000/O.K.
 7500077: FIN/12:18:35.0000/O.K.
  981828: FIN/12:19:10.0000/O.K.
  301510: FIN/12:19:18.0000/O.K.
  682370: FIN/12:19:35.0000/O.K.
   52284: FIN/12:19:40.0000/O.K.
 1210495: FIN/12:19:24.0000/O.K.
  438611: FIN/12:20:06.0000/O.K.
  980334: FIN/12:20:08.0000/O.K.
  232425: FIN/12:20:33.0000/O.K.
    7965: FIN/12:20:20.0000/O.K.
  889272: FIN/12:20:43.0000/O.K.
   51554: FIN/12:20:25.0000/O.K.
 2044896: FIN/12:21:09.0000/O.K.
  682695: FIN/12:21:08.0000/O.K.
 7202866: FIN/12:21:42.0000/O.K.
 1400433: FIN/12:22:12.0000/O.K.
  887906: FIN/12:21:24.0000/O.K.
   52923: FIN/12:22:40.0000/O.K.
   51151: FIN/12:23:07.0000/O.K.
 1398972: FIN/12:23:51.0000/O.K.
  443101: FIN/12:23:59.0000/MP  
    9551: FIN/12:24:06.0000/O.K.
   51975: FIN/12:24:11.0000/O.K.
  515447: FIN/12:24:23.0000/O.K.
 2058482: FIN/12:24:27.0000/O.K.
 9988889: FIN/12:23:08.0000/O.K.
  682622: FIN/12:25:01.0000/O.K.
 2027242: FIN/12:25:35.0000/O.K.
 2032380: FIN/12:25:20.0000/O.K.
 7200333: FIN/12:25:17.0000/O.K.
 7200344: FIN/12:25:38.0000/O.K.
   49404: FIN/12:27:02.0000/O.K.
    9472: FIN/12:26:57.0000/O.K.
 9999999: FIN/12:27:25.0000/O.K.
 9101106: FIN/12:27:35.0000/O.K.
  443091: FIN/12:28:21.0000/O.K.
 2053548: FIN/12:28:03.0000/O.K.
   53598: FIN/12:29:18.0000/O.K.
 1403414: FIN/12:29:20.0000/O.K.
 2051490: FIN/12:29:18.0000/O.K.
 7200587: FIN/12:30:34.0000/O.K.
 9690219: FIN/12:30:45.0000/O.K.
 1007533: FIN/12:31:24.0000/O.K.
 1403419: FIN/12:31:50.0000/O.K.
  553443: FIN/12:31:24.0000/O.K.
  307356: FIN/12:32:12.0000/O.K.
 2025366: FIN/12:31:34.0000/O.K.
  887936: FIN/12:30:06.0000/O.K.
 2032171: FIN/12:32:02.0000/O.K.
 7201760: FIN/12:32:12.0000/O.K.
   51533: FIN/12:33:07.0000/O.K.
 7201196: FIN/12:33:32.0000/O.K.
 2058465: FIN/12:34:09.0000/O.K.
  897345: FIN/12:34:30.0000/O.K.
  232050: FIN/12:33:49.0000/O.K.
  502089: FIN/12:34:37.0000/O.K.
 2067391: FIN/12:33:09.0000/O.K.
  899156: FIN/12:33:28.0000/O.K.
 7698697: FIN/12:34:00.0000/O.K.
 2058500: FIN/12:34:03.0000/O.K.
 7200598: FIN/12:34:02.0000/O.K.
 7201819: FIN/12:34:53.0000/O.K.
   53318: FIN/12:34:52.0000/O.K.
  690719: FIN/12:35:23.0000/O.K.
 7200367: FIN/12:34:40.0000/O.K.
 7003009: FIN/12:35:03.0000/O.K.
  331058: FIN/12:35:57.0000/O.K.
  682366: FIN/12:35:39.0000/O.K.
  361939: FIN/12:36:31.0000/O.K.
  886286: FIN/12:36:45.0000/O.K.
 9101295: FIN/12:36:35.0000/O.K.
  232245: FIN/12:37:36.0000/O.K.
   52587: FIN/12:38:01.0000/O.K.
 2032169: FIN/12:38:10.0000/O.K.
 2070827: FIN/12:36:08.0000/O.K.
  436954: FIN/12:38:24.0000/O.K.
 1400401: FIN/12:38:44.0000/O.K.
  361923: FIN/12:40:10.0000/O.K.
 9201063: FIN/12:40:21.0000/O.K.
  911220: FIN/12:39:20.0000/O.K.
 9101703: FIN/12:40:43.0000/O.K.
 2035705: FIN/12:41:25.0000/O.K.
 7003042: FIN/12:41:31.0000/O.K.
  889309: FIN/12:40:46.0000/O.K.
  301623: FIN/12:42:19.0000/O.K.
 2051475: FIN/12:42:38.0000/O.K.
    8200: FIN/12:42:47.0000/O.K.
  515462: FIN/12:42:49.0000/O.K.
 7203466: FIN/12:42:50.0000/O.K.
 2025335: FIN/12:42:59.0000/O.K.
 2073724: FIN/12:43:30.0000/O.K.
 7200366: FIN/12:44:39.0000/O.K.
  981804: FIN/12:45:18.0000/O.K.
 1591995: FIN/12:45:02.0000/O.K.
  888634: FIN/12:45:01.0000/O.K.
  502088: FIN/12:45:20.0000/O.K.
  504041: FIN/12:45:38.0000/O.K.
 2073746: FIN/12:44:57.0000/O.K.
  886264: FIN/12:45:42.0000/O.K.
 2060276: FIN/12:45:05.0000/O.K.
 1398990: FIN/12:46:35.0000/O.K.
  682333: FIN/12:45:35.0000/O.K.
 1602634: FIN/12:47:45.0000/O.K.
  681882: FIN/12:48:01.0000/O.K.
 9101680: FIN/12:48:10.0000/O.K.
  301512: FIN/12:48:26.0000/O.K.
    9777: FIN/12:48:48.0000/O.K.
  897360: FIN/12:46:48.0000/O.K.
 7200377: FIN/12:47:53.0000/O.K.
 2056287: FIN/12:47:50.0000/O.K.
 7202880: FIN/12:47:48.0000/O.K.
 2058511: FIN/12:48:02.0000/O.K.
  443075: FIN/12:49:37.0000/O.K.
 1008173: FIN/12:49:15.0000/O.K.
 7200599: FIN/12:49:41.0000/O.K.
  500290: FIN/12:49:54.0000/O.K.
  434574: FIN/12:47:46.0000/O.K.
 7201820: FIN/12:49:25.0000/O.K.
  331147: FIN/12:50:22.0000/O.K.
  886271: FIN/12:51:24.0000/O.K.
 7200361: FIN/12:50:39.0000/O.K.
  515174: FIN/12:52:54.0000/O.K.
  981821: FIN/12:52:16.0000/O.K.
  981838: FIN/12:49:54.0000/O.K.
  897364: FIN/12:53:05.0000/O.K.
 7200901: FIN/12:54:07.0000/O.K.
  889308: FIN/12:53:07.0000/O.K.
 2011864: FIN/12:52:22.0000/O.K.
  887165: FIN/12:52:17.0000/O.K.
  681889: FIN/12:50:57.0000/O.K.
  515426: FIN/12:54:37.0000/O.K.
 1602633: FIN/12:54:32.0000/O.K.
  232196: FIN/12:54:34.0000/O.K.
 1625050: FIN/12:50:52.0000/O.K.
  301553: FIN/12:55:25.0000/O.K.
 2053577: FIN/12:54:29.0000/O.K.
 2045215: FIN/12:54:55.0000/O.K.
  682623: FIN/12:55:53.0000/O.K.
 9101181: FIN/12:55:58.0000/O.K.
 7205007: FIN/12:56:26.0000/O.K.
   52074: FIN/12:56:43.0000/O.K.
  515112: FIN/12:56:53.0000/O.K.
  896975: FIN/12:55:46.0000/O.K.
 9944499: FIN/12:56:11.0000/O.K.
 8629757: FIN/12:57:19.0000/MP  
 7201192: FIN/12:57:18.0000/O.K.
 1007544: FIN/12:58:50.0000/O.K.
  416210: FIN/12:59:04.0000/O.K.
  410782: FIN/12:59:21.0000/O.K.
 7003006: FIN/12:59:30.0000/O.K.
  553445: FIN/12:59:17.0000/O.K.
 2025354: FIN/12:58:56.0000/O.K.
 2032127: FIN/12:59:23.0000/O.K.
  515488: FIN/12:59:15.0000/O.K.
  515402: FIN/12:59:06.0000/O.K.
  890118: FIN/13:00:00.0000/O.K.
  920700: FIN/12:59:17.0000/O.K.
 1400403: FIN/13:00:51.0000/O.K.
 9110998: FIN/13:00:17.0000/MP  
  500556: FIN/13:02:44.0000/O.K.
 7003044: FIN/13:02:20.0000/O.K.
 7200378: FIN/13:05:31.0000/O.K.
 7200360: FIN/13:05:38.0000/O.K.
  425544: FIN/13:06:00.0000/O.K.
 2073747: FIN/13:06:03.0000/O.K.
 9101109: FIN/13:06:27.0000/O.K.
 7003039: FIN/13:05:49.0000/O.K.
  515442: FIN/13:05:09.0000/O.K.
 2025352: FIN/13:06:50.0000/O.K.
 1396847: FIN/13:06:29.0000/O.K.
   53596: FIN/13:06:53.0000/O.K.
  889299: FIN/13:06:27.0000/O.K.
  906217: FIN/13:07:23.0000/O.K.
  515450: FIN/13:08:19.0000/O.K.
  682075: FIN/13:09:15.0000/O.K.
  995871: FIN/13:10:18.0000/O.K.
  553441: FIN/13:10:09.0000/O.K.
  887626: FIN/13:10:25.0000/O.K.
  995860: FIN/13:10:20.0000/O.K.
  920661: FIN/13:11:11.0000/O.K.
 2032191: FIN/13:12:19.0000/O.K.
 1006615: FIN/13:12:44.0000/O.K.
 2020737: FIN/13:13:30.0000/O.K.
  897355: FIN/13:15:20.0000/O.K.
  515086: FIN/13:16:49.0000/O.K.
  515494: FIN/13:17:02.0000/O.K.
  887920: FIN/13:17:30.0000/O.K.
 9201068: FIN/13:17:17.0000/O.K.
 2020750: FIN/13:18:56.0000/O.K.
 1406172: FIN/13:17:04.0000/O.K.
  886715: FIN/13:19:30.0000/O.K.
  515162: FIN/13:19:25.0000/O.K.
  500266: FIN/13:20:43.0000/O.K.
 7200341: FIN/13:21:09.0000/O.K.
 8629757: FIN/12:57:19.0000/O.K.
 2051473: FIN/09:49:18.0000/O.K.
 1406191: FIN/10:14:03.0000/O.K.
  301099: FIN/10:30:37.0000/O.K.
  899179: FIN/10:39:39.0000/O.K.
  232203: FIN/11:43:25.0000/O.K.
  995854: FIN/13:20:50.0000/O.K.
  515483: FIN/13:24:59.0000/O.K.
  361961: FIN/13:21:08.0000/O.K.
  515413: FIN/13:25:53.0000/O.K.
  920683: FIN/13:27:43.0000/O.K.
  897391: FIN/13:28:35.0000/O.K.
  995821: FIN/13:28:45.0000/O.K.
 1700076: FIN/13:30:36.0000/O.K.
  995849: FIN/13:28:14.0000/O.K.
  504052: FIN/13:30:52.0000/O.K.
  500850: FIN/13:33:21.0000/O.K.
 1394262: FIN/13:33:13.0000/O.K.
  920677: FIN/13:34:03.0000/O.K.
  887904: FIN/13:34:01.0000/O.K.
 1003623: FIN/13:33:22.0000/O.K.
  515110: FIN/13:36:34.0000/O.K.
  887940: FIN/13:36:46.0000/O.K.
  515163: FIN/14:05:02.0000/O.K.
